order_id,order_date,channel,vendor,sku,brand,product,qty,unit_price_krw,amount_krw,is_promo
HDH-260430-008,2026-04-30,백화점-현대,현대 무역센터점,BOL-GA-750,볼링저,La Grande Année,2,267000,534000,N
HDH-260430-008,2026-04-30,백화점-현대,현대 무역센터점,CAL-CR-750,칼리테라,Reserva Carmenere,6,25000,150000,N
GLR-260430-001,2026-04-30,백화점-갤러리아,갤러리아 타임월드,CAS-RI-750,카스텔라레,Chianti Classico Riserva,2,85000,170000,N
GLR-260430-001,2026-04-30,백화점-갤러리아,갤러리아 타임월드,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,12,56000,672000,N
GLR-260430-001,2026-04-30,백화점-갤러리아,갤러리아 타임월드,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,2,45900,91800,N
GLR-260430-001,2026-04-30,백화점-갤러리아,갤러리아 타임월드,BUR-GE-750,뷔르클린볼프,Gerumpel P.C. Riesling,1,180000,180000,N
GLR-260430-002,2026-04-30,백화점-갤러리아,갤러리아 광교,CAL-CS-750,칼리테라,Reserva Cabernet,1,25000,25000,N
GLR-260430-002,2026-04-30,백화점-갤러리아,갤러리아 광교,TOR-GC-750,토레스,Gran Coronas Reserva,6,24900,149400,N
GLR-260430-002,2026-04-30,백화점-갤러리아,갤러리아 광교,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,34000,68000,N
GLR-260430-002,2026-04-30,백화점-갤러리아,갤러리아 광교,BOL-SC-750,볼링저,Special Cuvée Brut,1,186000,186000,N
GLR-260430-003,2026-04-30,백화점-갤러리아,갤러리아 광교,CAL-CR-750,칼리테라,Reserva Carmenere,1,25000,25000,N
GLR-260430-003,2026-04-30,백화점-갤러리아,갤러리아 광교,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,1,45900,45900,N
GLR-260430-004,2026-04-30,백화점-갤러리아,갤러리아 광교,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,45000,135000,N
GLR-260430-004,2026-04-30,백화점-갤러리아,갤러리아 광교,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,34000,68000,N
GLR-260430-005,2026-04-30,백화점-갤러리아,갤러리아 명품관,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,12,45900,550800,N
GLR-260430-005,2026-04-30,백화점-갤러리아,갤러리아 명품관,CAS-RI-750,카스텔라레,Chianti Classico Riserva,1,85000,85000,N
GLR-260430-006,2026-04-30,백화점-갤러리아,갤러리아 광교,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,34000,68000,N
GLR-260430-006,2026-04-30,백화점-갤러리아,갤러리아 광교,MON-NC-750,로버트몬다비,Napa Valley Cabernet,1,89000,89000,N
HRC-260430-001,2026-04-30,HORECA,리스토란테에오,CAL-CS-750,칼리테라,Reserva Cabernet,3,23000,69000,N
HRC-260430-001,2026-04-30,HORECA,리스토란테에오,CHA-PT-750,라샤블리지엔,Petit Chablis,2,41400,82800,N
HRC-260430-002,2026-04-30,HORECA,리스토란테에오,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,12,41400,496800,N
HRC-260430-002,2026-04-30,HORECA,리스토란테에오,CAS-RI-750,카스텔라레,Chianti Classico Riserva,3,78200,234600,N
HRC-260430-002,2026-04-30,HORECA,리스토란테에오,APN-ST-750,아쿠아파나,Still 750ml,24,3500,84000,N
HRC-260430-002,2026-04-30,HORECA,리스토란테에오,CAL-CR-750,칼리테라,Reserva Carmenere,3,23000,69000,N
HRC-260430-003,2026-04-30,HORECA,그랜드하얏트,CAL-CR-750,칼리테라,Reserva Carmenere,12,23000,276000,N
HRC-260430-003,2026-04-30,HORECA,그랜드하얏트,MON-NC-750,로버트몬다비,Napa Valley Cabernet,6,81900,491400,N
HRC-260430-004,2026-04-30,HORECA,시그니엘호텔,CHA-PT-750,라샤블리지엔,Petit Chablis,1,41400,41400,N
HRC-260430-004,2026-04-30,HORECA,시그니엘호텔,CAL-CS-750,칼리테라,Reserva Cabernet,2,23000,46000,N
HRC-260430-005,2026-04-30,HORECA,시그니엘호텔,APN-ST-750,아쿠아파나,Still 750ml,48,3500,168000,N
HRC-260430-005,2026-04-30,HORECA,시그니엘호텔,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,2,44200,88400,N
HRC-260430-005,2026-04-30,HORECA,시그니엘호텔,CLK-MB-750,샤토클라크,Le Merle Blanc,6,66200,397200,N
HRC-260430-005,2026-04-30,HORECA,시그니엘호텔,CHA-PT-750,라샤블리지엔,Petit Chablis,1,41400,41400,N
HRC-260430-006,2026-04-30,HORECA,리스토란테에오,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,2,46000,92000,N
HRC-260430-006,2026-04-30,HORECA,리스토란테에오,LUN-RM-750,룬가로티,Rubesco Riserva Vigna Monticchio,6,110400,662400,N
HRC-260430-006,2026-04-30,HORECA,리스토란테에오,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,31300,31300,N
HRC-260430-007,2026-04-30,HORECA,리스토란테에오,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,6,51500,309000,N
HRC-260430-007,2026-04-30,HORECA,리스토란테에오,BOL-SC-750,볼링저,Special Cuvée Brut,1,171100,171100,N
HRC-260430-007,2026-04-30,HORECA,리스토란테에오,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,2,35000,70000,N
HRC-260430-008,2026-04-30,HORECA,비스트로꼼므,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,12,42200,506400,N
HRC-260430-008,2026-04-30,HORECA,비스트로꼼므,CAL-CR-750,칼리테라,Reserva Carmenere,6,23000,138000,N
HRC-260430-009,2026-04-30,HORECA,비스트로꼼므,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,2,51500,103000,N
WSH-260430-001,2026-04-30,와인샵,와인타임 분당,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,6,34200,205200,N
WSH-260430-001,2026-04-30,와인샵,와인타임 분당,APN-ST-750,아쿠아파나,Still 750ml,24,3400,81600,N
WSH-260430-001,2026-04-30,와인샵,와인타임 분당,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,38500,77000,Y
WSH-260430-002,2026-04-30,와인샵,와인타임 분당,TOR-MP-750,토레스,Mas La Plana,1,126000,126000,N
WSH-260430-003,2026-04-30,와인샵,비노쿠스,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,38500,115500,Y
WSH-260430-003,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,3,38500,115500,Y
WSH-260430-003,2026-04-30,와인샵,비노쿠스,APN-ST-750,아쿠아파나,Still 750ml,12,3400,40800,N
WSH-260430-003,2026-04-30,와인샵,비노쿠스,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-004,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,8,38500,308000,Y
WSH-260430-005,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,9,38500,346500,Y
WSH-260430-006,2026-04-30,와인샵,와인앤모어 청담,TOR-CE-750,토레스,Celeste Crianza,12,43200,518400,N
WSH-260430-007,2026-04-30,와인샵,보틀벙커 잠실,TOR-GC-750,토레스,Gran Coronas Reserva,12,22400,268800,N
WSH-260430-008,2026-04-30,와인샵,비노쿠스,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,9,38500,346500,Y
WSH-260430-009,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,5,38500,192500,Y
WSH-260430-009,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,18,38500,693000,Y
WSH-260430-010,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,3,38500,115500,Y
WSH-260430-010,2026-04-30,와인샵,비노쿠스,CLK-RD-750,샤토클라크,Château Clarke Rouge,3,76500,229500,N
WSH-260430-011,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-012,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,10,38500,385000,Y
WSH-260430-012,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,7,38500,269500,Y
WSH-260430-013,2026-04-30,와인샵,비노쿠스,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,40500,81000,N
WSH-260430-013,2026-04-30,와인샵,비노쿠스,JOL-SA-750,파스칼졸리베,Sancerre Blanc,2,99000,198000,N
WSH-260430-014,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,3,38500,115500,Y
WSH-260430-014,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,38500,115500,Y
WSH-260430-014,2026-04-30,와인샵,보틀벙커 잠실,CAL-CR-750,칼리테라,Reserva Carmenere,1,22500,22500,N
WSH-260430-014,2026-04-30,와인샵,보틀벙커 잠실,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,2,34200,68400,N
WSH-260430-015,2026-04-30,와인샵,비노쿠스,CAL-CS-750,칼리테라,Reserva Cabernet,3,22500,67500,N
WSH-260430-015,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,4,38500,154000,Y
WSH-260430-015,2026-04-30,와인샵,비노쿠스,APN-ST-750,아쿠아파나,Still 750ml,48,3400,163200,N
WSH-260430-015,2026-04-30,와인샵,비노쿠스,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,2,72000,144000,N
WSH-260430-016,2026-04-30,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,4,38500,154000,Y
WSH-260430-016,2026-04-30,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-016,2026-04-30,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,5,38500,192500,Y
WSH-260430-016,2026-04-30,와인샵,와인타임 분당,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,1,72000,72000,N
WSH-260430-017,2026-04-30,와인샵,보틀벙커 잠실,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3800,91200,N
WSH-260430-018,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,8,38500,308000,Y
WSH-260430-018,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,2,38500,77000,Y
WSH-260430-018,2026-04-30,와인샵,와인앤모어 청담,APN-ST-750,아쿠아파나,Still 750ml,24,3400,81600,N
WSH-260430-018,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,2,38500,77000,Y
WSH-260430-019,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,9,38500,346500,Y
WSH-260430-019,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,38500,38500,Y
WSH-260430-019,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,9,38500,346500,Y
WSH-260430-019,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-020,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,38500,77000,Y
WSH-260430-021,2026-04-30,와인샵,와인앤모어 청담,CAL-CS-750,칼리테라,Reserva Cabernet,3,22500,67500,N
WSH-260430-022,2026-04-30,와인샵,비노쿠스,CAS-CC-750,카스텔라레,Chianti Classico,2,43200,86400,N
WSH-260430-022,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,20,38500,770000,Y
WSH-260430-023,2026-04-30,와인샵,와인앤모어 청담,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,1,45000,45000,N
WSH-260430-024,2026-04-30,와인샵,와인타임 분당,TOR-GC-750,토레스,Gran Coronas Reserva,1,22400,22400,N
WSH-260430-025,2026-04-30,와인샵,와인앤모어 청담,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,6,34200,205200,N
WSH-260430-026,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,38500,115500,Y
WSH-260430-026,2026-04-30,와인샵,보틀벙커 잠실,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,6,43200,259200,N
WSH-260430-026,2026-04-30,와인샵,보틀벙커 잠실,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,N
WSH-260430-026,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,3,38500,115500,Y
WSH-260430-027,2026-04-30,와인샵,와인앤모어 청담,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,38500,38500,Y
WSH-260430-028,2026-04-30,와인샵,와인타임 분당,SPL-SP-750,산펠레그리노,Sparkling 750ml,48,3800,182400,N
WSH-260430-029,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,5,38500,192500,Y
WSH-260430-029,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,38500,77000,Y
WSH-260430-029,2026-04-30,와인샵,보틀벙커 잠실,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,N
WSH-260430-029,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,38500,38500,Y
WSH-260430-030,2026-04-30,와인샵,와인앤모어 청담,APN-ST-750,아쿠아파나,Still 750ml,24,3400,81600,N
WSH-260430-031,2026-04-30,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,2,38500,77000,Y
WSH-260430-032,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-032,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,4,38500,154000,Y
WSH-260430-033,2026-04-30,와인샵,와인타임 분당,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,3,38500,115500,Y
WSH-260430-033,2026-04-30,와인샵,와인타임 분당,TOR-GC-750,토레스,Gran Coronas Reserva,6,22400,134400,N
WSH-260430-033,2026-04-30,와인샵,와인타임 분당,JOL-SA-750,파스칼졸리베,Sancerre Blanc,1,99000,99000,N
WSH-260430-033,2026-04-30,와인샵,와인타임 분당,CLK-MB-750,샤토클라크,Le Merle Blanc,6,64800,388800,N
WSH-260430-034,2026-04-30,와인샵,와인타임 분당,BOL-SC-750,볼링저,Special Cuvée Brut,2,167400,334800,N
WSH-260430-035,2026-04-30,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,16,38500,616000,Y
WSH-260430-035,2026-04-30,와인샵,비노쿠스,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,6,30600,183600,N
WSH-260430-036,2026-04-30,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-036,2026-04-30,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-036,2026-04-30,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,5,38500,192500,Y
WSH-260430-037,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,38500,38500,Y
WSH-260430-037,2026-04-30,와인샵,보틀벙커 잠실,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,N
WSH-260430-037,2026-04-30,와인샵,보틀벙커 잠실,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,12,34200,410400,N
WSH-260430-038,2026-04-30,와인샵,보틀벙커 잠실,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,12,30600,367200,N
WSH-260430-038,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,4,38500,154000,Y
WSH-260430-038,2026-04-30,와인샵,보틀벙커 잠실,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,16,38500,616000,Y
WSH-260430-039,2026-04-30,와인샵,와인앤모어 청담,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,2,71000,142000,N
WSH-260430-039,2026-04-30,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,1,38500,38500,Y
WSH-260430-040,2026-04-30,와인샵,와인앤모어 청담,APN-ST-750,아쿠아파나,Still 750ml,48,3400,163200,N
ONL-260430-001,2026-04-30,온라인,카카오선물하기,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,1,68600,68600,N
ONL-260430-001,2026-04-30,온라인,카카오선물하기,APN-ST-750,아쿠아파나,Still 750ml,48,3300,158400,N
ONL-260430-001,2026-04-30,온라인,카카오선물하기,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,29900,59800,N
ONL-260430-001,2026-04-30,온라인,카카오선물하기,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,2,42200,84400,N
ONL-260430-002,2026-04-30,온라인,마켓컬리,CAL-CR-750,칼리테라,Reserva Carmenere,3,22000,66000,N
ONL-260430-003,2026-04-30,온라인,마켓컬리,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,39600,79200,N
ONL-260430-003,2026-04-30,온라인,마켓컬리,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,1,68600,68600,N
ONL-260430-004,2026-04-30,온라인,카카오선물하기,CHA-GC-750,라샤블리지엔,Chablis Grand Cru,2,114400,228800,N
ONL-260430-004,2026-04-30,온라인,카카오선물하기,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,1,39600,39600,N
ONL-260430-005,2026-04-30,온라인,네이버 신동와인몰,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,3,33400,100200,N
ONL-260430-006,2026-04-30,온라인,카카오선물하기,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,6,39600,237600,N
HDH-260501-001,2026-05-01,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,34000,102000,N
HDH-260501-001,2026-05-01,백화점-현대,현대 압구정본점,MON-NC-750,로버트몬다비,Napa Valley Cabernet,2,89000,178000,N
HDH-260501-001,2026-05-01,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,34000,102000,N
HDH-260501-002,2026-05-01,백화점-현대,현대 무역센터점,JOL-SA-750,파스칼졸리베,Sancerre Blanc,6,110000,660000,N
HDH-260501-002,2026-05-01,백화점-현대,현대 무역센터점,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,3,50000,150000,N
HDH-260501-002,2026-05-01,백화점-현대,현대 무역센터점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,1,78000,78000,N
HDH-260501-002,2026-05-01,백화점-현대,현대 무역센터점,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,2,48000,96000,N
HDH-260501-003,2026-05-01,백화점-현대,현대 압구정본점,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,3,80000,240000,N
HDH-260501-004,2026-05-01,백화점-현대,현대 판교점,CAS-CC-750,카스텔라레,Chianti Classico,2,48000,96000,N
HDH-260501-005,2026-05-01,백화점-현대,현대 판교점,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,2,48000,96000,N
HDH-260501-006,2026-05-01,백화점-현대,현대 더현대서울,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,45000,135000,N
HDH-260501-006,2026-05-01,백화점-현대,현대 더현대서울,BOL-SC-750,볼링저,Special Cuvée Brut,2,186000,372000,N
HDH-260501-006,2026-05-01,백화점-현대,현대 더현대서울,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,6,38000,228000,N
HDH-260501-007,2026-05-01,백화점-현대,현대 무역센터점,TOR-MP-750,토레스,Mas La Plana,2,140000,280000,N
HDH-260501-007,2026-05-01,백화점-현대,현대 무역센터점,CAL-CS-750,칼리테라,Reserva Cabernet,12,25000,300000,N
HDH-260501-007,2026-05-01,백화점-현대,현대 무역센터점,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,45000,135000,N
HDH-260501-008,2026-05-01,백화점-현대,현대 무역센터점,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,12,45000,540000,N
HDH-260501-008,2026-05-01,백화점-현대,현대 무역센터점,TOR-CE-750,토레스,Celeste Crianza,1,48000,48000,N
HDH-260501-009,2026-05-01,백화점-현대,현대 더현대서울,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,3,48000,144000,N
GLR-260501-001,2026-05-01,백화점-갤러리아,갤러리아 타임월드,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,12,38000,456000,N
GLR-260501-001,2026-05-01,백화점-갤러리아,갤러리아 타임월드,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,3,56000,168000,N
GLR-260501-001,2026-05-01,백화점-갤러리아,갤러리아 타임월드,TOR-SA-750,토레스,Salmos,6,90000,540000,N
GLR-260501-001,2026-05-01,백화점-갤러리아,갤러리아 타임월드,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,2,60000,120000,N
GLR-260501-002,2026-05-01,백화점-갤러리아,갤러리아 광교,CAS-CC-750,카스텔라레,Chianti Classico,1,48000,48000,N
GLR-260501-003,2026-05-01,백화점-갤러리아,갤러리아 타임월드,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,3,56000,168000,N
GLR-260501-003,2026-05-01,백화점-갤러리아,갤러리아 타임월드,JOL-SA-750,파스칼졸리베,Sancerre Blanc,2,110000,220000,N
GLR-260501-004,2026-05-01,백화점-갤러리아,갤러리아 명품관,LUN-RM-750,룬가로티,Rubesco Riserva Vigna Monticchio,3,120000,360000,N
GLR-260501-004,2026-05-01,백화점-갤러리아,갤러리아 명품관,TOR-CE-750,토레스,Celeste Crianza,1,48000,48000,N
GLR-260501-005,2026-05-01,백화점-갤러리아,갤러리아 광교,JOL-SA-750,파스칼졸리베,Sancerre Blanc,3,110000,330000,N
GLR-260501-005,2026-05-01,백화점-갤러리아,갤러리아 광교,TOR-GC-750,토레스,Gran Coronas Reserva,2,24900,49800,N
HRC-260501-001,2026-05-01,HORECA,비스트로꼼므,SPL-SP-750,산펠레그리노,Sparkling 750ml,48,3900,187200,N
HRC-260501-001,2026-05-01,HORECA,비스트로꼼므,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3900,93600,N
HRC-260501-002,2026-05-01,HORECA,그랜드하얏트,APN-ST-750,아쿠아파나,Still 750ml,24,3500,84000,N
HRC-260501-003,2026-05-01,HORECA,리스토란테에오,BOL-RO-750,볼링저,Rosé Brut,2,230000,460000,N
HRC-260501-004,2026-05-01,HORECA,그랜드하얏트,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,31300,93900,N
HRC-260501-004,2026-05-01,HORECA,그랜드하얏트,BOL-GAR-750,볼링저,La Grande Année Rosé,1,368000,368000,N
HRC-260501-004,2026-05-01,HORECA,그랜드하얏트,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,41400,82800,N
HRC-260501-005,2026-05-01,HORECA,그랜드하얏트,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,3,51500,154500,N
HRC-260501-005,2026-05-01,HORECA,그랜드하얏트,SPL-SP-750,산펠레그리노,Sparkling 750ml,12,3900,46800,N
HRC-260501-006,2026-05-01,HORECA,리스토란테에오,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,12,42200,506400,N
HRC-260501-007,2026-05-01,HORECA,시그니엘호텔,SPL-SP-750,산펠레그리노,Sparkling 750ml,12,3900,46800,N
HRC-260501-008,2026-05-01,HORECA,그랜드하얏트,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3900,93600,N
WSH-260501-001,2026-05-01,와인샵,비노쿠스,CAL-CS-750,칼리테라,Reserva Cabernet,2,22500,45000,N
WSH-260501-001,2026-05-01,와인샵,비노쿠스,TOR-GC-750,토레스,Gran Coronas Reserva,1,22400,22400,N
WSH-260501-001,2026-05-01,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,38500,77000,Y
WSH-260501-001,2026-05-01,와인샵,비노쿠스,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,38500,115500,Y
WSH-260501-002,2026-05-01,와인샵,비노쿠스,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3800,91200,N
WSH-260501-002,2026-05-01,와인샵,비노쿠스,LUN-RM-750,룬가로티,Rubesco Riserva Vigna Monticchio,6,108000,648000,N
WSH-260501-003,2026-05-01,와인샵,와인타임 분당,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,38500,115500,Y
WSH-260501-004,2026-05-01,와인샵,와인앤모어 청담,TOR-GC-750,토레스,Gran Coronas Reserva,1,22400,22400,N
WSH-260501-004,2026-05-01,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,5,38500,192500,Y
WSH-260501-005,2026-05-01,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,1,38500,38500,Y
WSH-260501-006,2026-05-01,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,5,38500,192500,Y
WSH-260501-007,2026-05-01,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,5,38500,192500,Y
WSH-260501-008,2026-05-01,와인샵,비노쿠스,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,2,38500,77000,Y
WSH-260501-008,2026-05-01,와인샵,비노쿠스,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,1,34200,34200,N
WSH-260501-009,2026-05-01,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,2,38500,77000,Y
WSH-260501-010,2026-05-01,와인샵,보틀벙커 잠실,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,15,38500,577500,Y
WSH-260501-011,2026-05-01,와인샵,보틀벙커 잠실,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,1,50400,50400,N
WSH-260501-011,2026-05-01,와인샵,보틀벙커 잠실,CLK-MB-750,샤토클라크,Le Merle Blanc,6,64800,388800,N
WSH-260501-012,2026-05-01,와인샵,와인앤모어 청담,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,38500,115500,Y
